363	79	9	2019-12-04 00:10:59.118388
359	79	9	2019-12-04 00:10:59.118388
358	79	9	2019-12-04 00:10:59.118388
367	80	9	2019-12-04 00:10:59.118388
364	80	9	2019-12-04 00:10:59.118388
372	82	9	2019-12-04 00:10:59.118388
380	84	9	2019-12-04 00:10:59.118388
379	84	9	2019-12-04 00:10:59.118388
386	85	9	2019-12-04 00:10:59.118388
389	86	9	2019-12-04 00:10:59.118388
395	88	9	2019-12-04 00:10:59.118388
420	92	9	2019-12-04 00:10:59.118388
423	93	9	2019-12-04 00:10:59.118388
426	94	9	2019-12-04 00:10:59.118388
430	95	9	2019-12-04 00:10:59.118388
434	96	9	2019-12-04 00:10:59.118388
440	97	9	2019-12-04 00:10:59.118388
439	97	9	2019-12-04 00:10:59.118388
437	97	9	2019-12-04 00:10:59.118388
449	99	9	2019-12-04 00:10:59.118388
457	101	9	2019-12-04 00:10:59.118388
471	103	9	2019-12-04 00:10:59.118388
475	104	9	2019-12-04 00:10:59.118388
474	104	9	2019-12-04 00:10:59.118388
480	105	9	2019-12-04 00:10:59.118388
476	105	9	2019-12-04 00:10:59.118388
491	109	9	2019-12-04 00:10:59.118388
506	112	9	2019-12-04 00:10:59.118388
511	113	9	2019-12-04 00:10:59.118388
509	113	9	2019-12-04 00:10:59.118388
523	115	9	2019-12-04 00:10:59.118388
536	117	9	2019-12-04 00:10:59.118388
534	117	9	2019-12-04 00:10:59.118388
533	117	9	2019-12-04 00:10:59.118388
543	118	9	2019-12-04 00:10:59.118388
539	118	9	2019-12-04 00:10:59.118388
552	120	9	2019-12-04 00:10:59.118388
565	122	9	2019-12-04 00:10:59.118388
564	122	9	2019-12-04 00:10:59.118388
560	122	9	2019-12-04 00:10:59.118388
571	123	9	2019-12-04 00:10:59.118388
573	124	9	2019-12-04 00:10:59.118388
572	124	9	2019-12-04 00:10:59.118388
589	129	9	2019-12-04 00:10:59.118388
599	130	9	2019-12-04 00:10:59.118388
598	130	9	2019-12-04 00:10:59.118388
594	130	9	2019-12-04 00:10:59.118388
604	131	9	2019-12-04 00:10:59.118388
610	132	9	2019-12-04 00:10:59.118388
609	132	9	2019-12-04 00:10:59.118388
615	133	9	2019-12-04 00:10:59.118388
613	133	9	2019-12-04 00:10:59.118388
618	134	9	2019-12-04 00:10:59.118388
623	135	9	2019-12-04 00:10:59.118388
619	135	9	2019-12-04 00:10:59.118388
635	138	9	2019-12-04 00:10:59.118388
634	138	9	2019-12-04 00:10:59.118388
633	138	9	2019-12-04 00:10:59.118388
641	139	9	2019-12-04 00:10:59.118388
647	140	9	2019-12-04 00:10:59.118388
646	140	9	2019-12-04 00:10:59.118388
665	143	9	2019-12-04 00:10:59.118388
683	149	9	2019-12-04 00:10:59.118388
682	149	9	2019-12-04 00:10:59.118388
681	149	9	2019-12-04 00:10:59.118388
680	149	9	2019-12-04 00:10:59.118388
689	150	9	2019-12-04 00:10:59.118388
685	150	9	2019-12-04 00:10:59.118388
693	151	9	2019-12-04 00:10:59.118388
690	151	9	2019-12-04 00:10:59.118388
708	154	9	2019-12-04 00:10:59.118388
706	154	9	2019-12-04 00:10:59.118388
705	154	9	2019-12-04 00:10:59.118388
717	157	9	2019-12-04 00:10:59.118388
716	157	9	2019-12-04 00:10:59.118388
723	158	9	2019-12-04 00:10:59.118388
722	158	9	2019-12-04 00:10:59.118388
721	158	9	2019-12-04 00:10:59.118388
719	158	9	2019-12-04 00:10:59.118388
730	159	9	2019-12-04 00:10:59.118388
734	160	9	2019-12-04 00:10:59.118388
737	161	9	2019-12-04 00:10:59.118388
746	163	9	2019-12-04 00:10:59.118388
745	163	9	2019-12-04 00:10:59.118388
750	164	9	2019-12-04 00:10:59.118388
756	165	9	2019-12-04 00:10:59.118388
762	166	9	2019-12-04 00:10:59.118388
776	169	9	2019-12-04 00:10:59.118388
775	169	9	2019-12-04 00:10:59.118388
778	170	9	2019-12-04 00:10:59.118388
786	172	9	2019-12-04 00:10:59.118388
785	172	9	2019-12-04 00:10:59.118388
794	173	9	2019-12-04 00:10:59.118388
793	173	9	2019-12-04 00:10:59.118388
802	174	9	2019-12-04 00:10:59.118388
800	174	9	2019-12-04 00:10:59.118388
798	174	9	2019-12-04 00:10:59.118388
809	176	9	2019-12-04 00:10:59.118388
819	179	9	2019-12-04 00:10:59.118388
840	184	9	2019-12-04 00:10:59.118388
845	185	9	2019-12-04 00:10:59.118388
851	187	9	2019-12-04 00:10:59.118388
855	188	9	2019-12-04 00:10:59.118388
862	189	9	2019-12-04 00:10:59.118388
857	189	9	2019-12-04 00:10:59.118388
866	190	9	2019-12-04 00:10:59.118388
865	190	9	2019-12-04 00:10:59.118388
863	190	9	2019-12-04 00:10:59.118388
871	191	9	2019-12-04 00:10:59.118388
878	193	9	2019-12-04 00:10:59.118388
890	199	9	2019-12-04 00:10:59.118388
897	200	9	2019-12-04 00:10:59.118388
908	201	9	2019-12-04 00:10:59.118388
921	204	9	2019-12-04 00:10:59.118388
923	205	9	2019-12-04 00:10:59.118388
927	206	9	2019-12-04 00:10:59.118388
936	207	9	2019-12-04 00:10:59.118388
934	207	9	2019-12-04 00:10:59.118388
945	210	9	2019-12-04 00:10:59.118388
950	212	9	2019-12-04 00:10:59.118388
957	213	9	2019-12-04 00:10:59.118388
962	214	9	2019-12-04 00:10:59.118388
967	215	9	2019-12-04 00:10:59.118388
977	218	9	2019-12-04 00:10:59.118388
975	218	9	2019-12-04 00:10:59.118388
989	220	9	2019-12-04 00:10:59.118388
988	220	9	2019-12-04 00:10:59.118388
987	220	9	2019-12-04 00:10:59.118388
986	220	9	2019-12-04 00:10:59.118388
985	220	9	2019-12-04 00:10:59.118388
996	222	9	2019-12-04 00:10:59.118388
1004	225	9	2019-12-04 00:10:59.118388
1010	226	9	2019-12-04 00:10:59.118388
1008	226	9	2019-12-04 00:10:59.118388
1012	227	9	2019-12-04 00:10:59.118388
1019	228	9	2019-12-04 00:10:59.118388
1035	231	9	2019-12-04 00:10:59.118388
1034	231	9	2019-12-04 00:10:59.118388
1041	232	9	2019-12-04 00:10:59.118388
1044	233	9	2019-12-04 00:10:59.118388
1053	234	9	2019-12-04 00:10:59.118388
1048	234	9	2019-12-04 00:10:59.118388
1059	235	9	2019-12-04 00:10:59.118388
1056	235	9	2019-12-04 00:10:59.118388
1067	238	9	2019-12-04 00:10:59.118388
1076	239	9	2019-12-04 00:10:59.118388
1075	239	9	2019-12-04 00:10:59.118388
1071	239	9	2019-12-04 00:10:59.118388
1070	239	9	2019-12-04 00:10:59.118388
1078	240	9	2019-12-04 00:10:59.118388
1088	242	9	2019-12-04 00:10:59.118388
1085	242	9	2019-12-04 00:10:59.118388
1094	243	9	2019-12-04 00:10:59.118388
1090	243	9	2019-12-04 00:10:59.118388
1101	244	9	2019-12-04 00:10:59.118388
1096	244	9	2019-12-04 00:10:59.118388
1104	245	9	2019-12-04 00:10:59.118388
1109	246	9	2019-12-04 00:10:59.118388
1117	247	9	2019-12-04 00:10:59.118388
1114	247	9	2019-12-04 00:10:59.118388
1113	247	9	2019-12-04 00:10:59.118388
1120	248	9	2019-12-04 00:10:59.118388
1130	250	9	2019-12-04 00:10:59.118388
1134	251	9	2019-12-04 00:10:59.118388
1137	252	9	2019-12-04 00:10:59.118388
1144	253	9	2019-12-04 00:10:59.118388
1143	253	9	2019-12-04 00:10:59.118388
1149	254	9	2019-12-04 00:10:59.118388
1161	256	9	2019-12-04 00:10:59.118388
1159	256	9	2019-12-04 00:10:59.118388
1173	260	9	2019-12-04 00:10:59.118388
1177	262	9	2019-12-04 00:10:59.118388
1185	263	9	2019-12-04 00:10:59.118388
1181	263	9	2019-12-04 00:10:59.118388
1179	263	9	2019-12-04 00:10:59.118388
1198	266	9	2019-12-04 00:10:59.118388
1197	266	9	2019-12-04 00:10:59.118388
1195	266	9	2019-12-04 00:10:59.118388
1193	266	9	2019-12-04 00:10:59.118388
1211	269	9	2019-12-04 00:10:59.118388
1220	270	9	2019-12-04 00:10:59.118388
1225	271	9	2019-12-04 00:10:59.118388
1222	271	9	2019-12-04 00:10:59.118388
1233	273	9	2019-12-04 00:10:59.118388
1242	274	9	2019-12-04 00:10:59.118388
1240	274	9	2019-12-04 00:10:59.118388
1238	274	9	2019-12-04 00:10:59.118388
1247	275	9	2019-12-04 00:10:59.118388
1249	276	9	2019-12-04 00:10:59.118388
1253	277	9	2019-12-04 00:10:59.118388
1265	280	9	2019-12-04 00:10:59.118388
1262	280	9	2019-12-04 00:10:59.118388
1261	280	9	2019-12-04 00:10:59.118388
1266	281	9	2019-12-04 00:10:59.118388
1274	282	9	2019-12-04 00:10:59.118388
1272	282	9	2019-12-04 00:10:59.118388
1285	284	9	2019-12-04 00:10:59.118388
1284	284	9	2019-12-04 00:10:59.118388
1289	285	9	2019-12-04 00:10:59.118388
1288	285	9	2019-12-04 00:10:59.118388
1298	286	9	2019-12-04 00:10:59.118388
1302	287	9	2019-12-04 00:10:59.118388
1309	288	9	2019-12-04 00:10:59.118388
1304	288	9	2019-12-04 00:10:59.118388
1316	291	9	2019-12-04 00:10:59.118388
1315	291	9	2019-12-04 00:10:59.118388
1321	292	9	2019-12-04 00:10:59.118388
1320	292	9	2019-12-04 00:10:59.118388
1319	292	9	2019-12-04 00:10:59.118388
1325	293	9	2019-12-04 00:10:59.118388
1334	294	9	2019-12-04 00:10:59.118388
1342	295	9	2019-12-04 00:10:59.118388
1337	295	9	2019-12-04 00:10:59.118388
1345	296	9	2019-12-04 00:10:59.118388
1351	298	9	2019-12-04 00:10:59.118388
1360	300	9	2019-12-04 00:10:59.118388
1368	301	9	2019-12-04 00:10:59.118388
1374	302	9	2019-12-04 00:10:59.118388
1373	302	9	2019-12-04 00:10:59.118388
1395	305	9	2019-12-04 00:10:59.118388
1398	306	9	2019-12-04 00:10:59.118388
1404	307	9	2019-12-04 00:10:59.118388
1402	307	9	2019-12-04 00:10:59.118388
1408	308	9	2019-12-04 00:10:59.118388
1412	309	9	2019-12-04 00:10:59.118388
1417	310	9	2019-12-04 00:10:59.118388
1416	310	9	2019-12-04 00:10:59.118388
1424	311	9	2019-12-04 00:10:59.118388
1422	311	9	2019-12-04 00:10:59.118388
1419	311	9	2019-12-04 00:10:59.118388
1430	313	9	2019-12-04 00:10:59.118388
1438	314	9	2019-12-04 00:10:59.118388
1434	314	9	2019-12-04 00:10:59.118388
1441	315	9	2019-12-04 00:10:59.118388
1451	317	9	2019-12-04 00:10:59.118388
1450	317	9	2019-12-04 00:10:59.118388
1445	317	9	2019-12-04 00:10:59.118388
1457	319	9	2019-12-04 00:10:59.118388
1454	319	9	2019-12-04 00:10:59.118388
1464	320	9	2019-12-04 00:10:59.118388
1459	320	9	2019-12-04 00:10:59.118388
1471	322	9	2019-12-04 00:10:59.118388
1483	324	9	2019-12-04 00:10:59.118388
1486	326	9	2019-12-04 00:10:59.118388
1500	328	9	2019-12-04 00:10:59.118388
1497	328	9	2019-12-04 00:10:59.118388
1504	329	9	2019-12-04 00:10:59.118388
1503	329	9	2019-12-04 00:10:59.118388
1511	330	9	2019-12-04 00:10:59.118388
1521	331	9	2019-12-04 00:10:59.118388
1515	331	9	2019-12-04 00:10:59.118388
1524	333	9	2019-12-04 00:10:59.118388
1528	334	9	2019-12-04 00:10:59.118388
1526	334	9	2019-12-04 00:10:59.118388
1540	337	9	2019-12-04 00:10:59.118388
1539	337	9	2019-12-04 00:10:59.118388
1544	338	9	2019-12-04 00:10:59.118388
1547	339	9	2019-12-04 00:10:59.118388
1558	341	9	2019-12-04 00:10:59.118388
1556	341	9	2019-12-04 00:10:59.118388
1555	341	9	2019-12-04 00:10:59.118388
1554	341	9	2019-12-04 00:10:59.118388
1565	344	9	2019-12-04 00:10:59.118388
1572	345	9	2019-12-04 00:10:59.118388
1583	347	9	2019-12-04 00:10:59.118388
1587	348	9	2019-12-04 00:10:59.118388
1592	349	9	2019-12-04 00:10:59.118388
1603	350	9	2019-12-04 00:10:59.118388
1609	351	9	2019-12-04 00:10:59.118388
1608	351	9	2019-12-04 00:10:59.118388
1610	352	9	2019-12-04 00:10:59.118388
1619	353	9	2019-12-04 00:10:59.118388
1617	353	9	2019-12-04 00:10:59.118388
1621	354	9	2019-12-04 00:10:59.118388
1631	356	9	2019-12-04 00:10:59.118388
1630	356	9	2019-12-04 00:10:59.118388
1629	356	9	2019-12-04 00:10:59.118388
1627	356	9	2019-12-04 00:10:59.118388
1635	357	9	2019-12-04 00:10:59.118388
1646	358	9	2019-12-04 00:10:59.118388
1642	358	9	2019-12-04 00:10:59.118388
1641	358	9	2019-12-04 00:10:59.118388
1648	360	9	2019-12-04 00:10:59.118388
1652	361	9	2019-12-04 00:10:59.118388
1664	363	9	2019-12-04 00:10:59.118388
1661	363	9	2019-12-04 00:10:59.118388
1668	364	9	2019-12-04 00:10:59.118388
1671	365	9	2019-12-04 00:10:59.118388
1670	365	9	2019-12-04 00:10:59.118388
1677	366	9	2019-12-04 00:10:59.118388
1683	367	9	2019-12-04 00:10:59.118388
1695	369	9	2019-12-04 00:10:59.118388
1702	370	9	2019-12-04 00:10:59.118388
1711	373	9	2019-12-04 00:10:59.118388
1708	373	9	2019-12-04 00:10:59.118388
1734	377	9	2019-12-04 00:10:59.118388
1739	378	9	2019-12-04 00:10:59.118388
1744	379	9	2019-12-04 00:10:59.118388
1748	380	9	2019-12-04 00:10:59.118388
1754	381	9	2019-12-04 00:10:59.118388
1753	381	9	2019-12-04 00:10:59.118388
1764	382	9	2019-12-04 00:10:59.118388
1761	382	9	2019-12-04 00:10:59.118388
1760	382	9	2019-12-04 00:10:59.118388
1759	382	9	2019-12-04 00:10:59.118388
1768	383	9	2019-12-04 00:10:59.118388
1767	383	9	2019-12-04 00:10:59.118388
1765	383	9	2019-12-04 00:10:59.118388
1775	385	9	2019-12-04 00:10:59.118388
1792	389	9	2019-12-04 00:10:59.118388
1794	390	9	2019-12-04 00:10:59.118388
1803	391	9	2019-12-04 00:10:59.118388
1802	391	9	2019-12-04 00:10:59.118388
1800	391	9	2019-12-04 00:10:59.118388
1799	391	9	2019-12-04 00:10:59.118388
1809	392	9	2019-12-04 00:10:59.118388
1807	392	9	2019-12-04 00:10:59.118388
1816	395	9	2019-12-04 00:10:59.118388
1822	396	9	2019-12-04 00:10:59.118388
1828	397	9	2019-12-04 00:10:59.118388
1826	397	9	2019-12-04 00:10:59.118388
1833	398	9	2019-12-04 00:10:59.118388
1837	399	9	2019-12-04 00:10:59.118388
1840	400	9	2019-12-04 00:10:59.118388
1848	402	9	2019-12-04 00:10:59.118388
1847	402	9	2019-12-04 00:10:59.118388
1852	403	9	2019-12-04 00:10:59.118388
1849	403	9	2019-12-04 00:10:59.118388
1857	405	9	2019-12-04 00:10:59.118388
1862	406	9	2019-12-04 00:10:59.118388
1873	408	9	2019-12-04 00:10:59.118388
1872	408	9	2019-12-04 00:10:59.118388
1875	409	9	2019-12-04 00:10:59.118388
1881	410	9	2019-12-04 00:10:59.118388
1902	414	9	2019-12-04 00:10:59.118388
1901	414	9	2019-12-04 00:10:59.118388
1910	415	9	2019-12-04 00:10:59.118388
1909	415	9	2019-12-04 00:10:59.118388
1908	415	9	2019-12-04 00:10:59.118388
1907	415	9	2019-12-04 00:10:59.118388
1913	416	9	2019-12-04 00:10:59.118388
1919	417	9	2019-12-04 00:10:59.118388
1917	417	9	2019-12-04 00:10:59.118388
1927	418	9	2019-12-04 00:10:59.118388
1938	421	9	2019-12-04 00:10:59.118388
1941	422	9	2019-12-04 00:10:59.118388
1943	423	9	2019-12-04 00:10:59.118388
1957	427	9	2019-12-04 00:10:59.118388
1963	428	9	2019-12-04 00:10:59.118388
1969	429	9	2019-12-04 00:10:59.118388
1966	429	9	2019-12-04 00:10:59.118388
1973	430	9	2019-12-04 00:10:59.118388
1983	432	9	2019-12-04 00:10:59.118388
1981	432	9	2019-12-04 00:10:59.118388
1980	432	9	2019-12-04 00:10:59.118388
1989	433	9	2019-12-04 00:10:59.118388
2005	436	9	2019-12-04 00:10:59.118388
2004	436	9	2019-12-04 00:10:59.118388
2009	437	9	2019-12-04 00:10:59.118388
2021	439	9	2019-12-04 00:10:59.118388
2028	441	9	2019-12-04 00:10:59.118388
2031	442	9	2019-12-04 00:10:59.118388
2029	442	9	2019-12-04 00:10:59.118388
2035	443	9	2019-12-04 00:10:59.118388
2032	443	9	2019-12-04 00:10:59.118388
2045	444	9	2019-12-04 00:10:59.118388
2044	444	9	2019-12-04 00:10:59.118388
2042	444	9	2019-12-04 00:10:59.118388
2049	445	9	2019-12-04 00:10:59.118388
2056	446	9	2019-12-04 00:10:59.118388
2061	447	9	2019-12-04 00:10:59.118388
2057	447	9	2019-12-04 00:10:59.118388
2069	449	9	2019-12-04 00:10:59.118388
2076	450	9	2019-12-04 00:10:59.118388
2080	451	9	2019-12-04 00:10:59.118388
2085	452	9	2019-12-04 00:10:59.118388
2092	453	9	2019-12-04 00:10:59.118388
2099	455	9	2019-12-04 00:10:59.118388
2098	455	9	2019-12-04 00:10:59.118388
2097	455	9	2019-12-04 00:10:59.118388
2096	455	9	2019-12-04 00:10:59.118388
2103	456	9	2019-12-04 00:10:59.118388
2108	457	9	2019-12-04 00:10:59.118388
2119	459	9	2019-12-04 00:10:59.118388
2125	460	9	2019-12-04 00:10:59.118388
2121	460	9	2019-12-04 00:10:59.118388
2131	461	9	2019-12-04 00:10:59.118388
2130	461	9	2019-12-04 00:10:59.118388
2137	462	9	2019-12-04 00:10:59.118388
2136	462	9	2019-12-04 00:10:59.118388
2134	462	9	2019-12-04 00:10:59.118388
2150	464	9	2019-12-04 00:10:59.118388
2147	464	9	2019-12-04 00:10:59.118388
2153	465	9	2019-12-04 00:10:59.118388
2157	466	9	2019-12-04 00:10:59.118388
2162	467	9	2019-12-04 00:10:59.118388
2170	468	9	2019-12-04 00:10:59.118388
2169	468	9	2019-12-04 00:10:59.118388
2175	469	9	2019-12-04 00:10:59.118388
2183	471	9	2019-12-04 00:10:59.118388
2189	473	9	2019-12-04 00:10:59.118388
2202	476	9	2019-12-04 00:10:59.118388
2200	476	9	2019-12-04 00:10:59.118388
2198	476	9	2019-12-04 00:10:59.118388
2210	478	9	2019-12-04 00:10:59.118388
2214	479	9	2019-12-04 00:10:59.118388
2213	479	9	2019-12-04 00:10:59.118388
2221	480	9	2019-12-04 00:10:59.118388
2219	480	9	2019-12-04 00:10:59.118388
2225	481	9	2019-12-04 00:10:59.118388
2230	482	9	2019-12-04 00:10:59.118388
2228	482	9	2019-12-04 00:10:59.118388
2232	483	9	2019-12-04 00:10:59.118388
2238	484	9	2019-12-04 00:10:59.118388
2236	484	9	2019-12-04 00:10:59.118388
2243	485	9	2019-12-04 00:10:59.118388
2249	486	9	2019-12-04 00:10:59.118388
2247	486	9	2019-12-04 00:10:59.118388
2253	487	9	2019-12-04 00:10:59.118388
2255	488	9	2019-12-04 00:10:59.118388
2262	489	9	2019-12-04 00:10:59.118388
2260	489	9	2019-12-04 00:10:59.118388
2269	490	9	2019-12-04 00:10:59.118388
2275	491	9	2019-12-04 00:10:59.118388
2274	491	9	2019-12-04 00:10:59.118388
2278	493	9	2019-12-04 00:10:59.118388
2285	494	9	2019-12-04 00:10:59.118388
2289	496	9	2019-12-04 00:10:59.118388
2294	499	9	2019-12-04 00:10:59.118388
2301	500	9	2019-12-04 00:10:59.118388
2297	500	9	2019-12-04 00:10:59.118388
2306	501	9	2019-12-04 00:10:59.118388
2315	502	9	2019-12-04 00:10:59.118388
2313	502	9	2019-12-04 00:10:59.118388
2312	502	9	2019-12-04 00:10:59.118388
2311	502	9	2019-12-04 00:10:59.118388
2317	503	9	2019-12-04 00:10:59.118388
2319	504	9	2019-12-04 00:10:59.118388
2328	505	9	2019-12-04 00:10:59.118388
2329	506	9	2019-12-04 00:10:59.118388
2335	507	9	2019-12-04 00:10:59.118388
2345	510	9	2019-12-04 00:10:59.118388
2355	512	9	2019-12-04 00:10:59.118388
2360	514	9	2019-12-04 00:10:59.118388
2372	517	9	2019-12-04 00:10:59.118388
2377	518	9	2019-12-04 00:10:59.118388
2376	518	9	2019-12-04 00:10:59.118388
2375	518	9	2019-12-04 00:10:59.118388
2382	519	9	2019-12-04 00:10:59.118388
2381	519	9	2019-12-04 00:10:59.118388
2389	521	9	2019-12-04 00:10:59.118388
2401	524	9	2019-12-04 00:10:59.118388
2409	525	9	2019-12-04 00:10:59.118388
2407	525	9	2019-12-04 00:10:59.118388
2405	525	9	2019-12-04 00:10:59.118388
2419	527	9	2019-12-04 00:10:59.118388
2423	529	9	2019-12-04 00:10:59.118388
2428	530	9	2019-12-04 00:10:59.118388
2427	530	9	2019-12-04 00:10:59.118388
2434	531	9	2019-12-04 00:10:59.118388
2430	531	9	2019-12-04 00:10:59.118388
2440	532	9	2019-12-04 00:10:59.118388
2438	532	9	2019-12-04 00:10:59.118388
2448	534	9	2019-12-04 00:10:59.118388
2447	534	9	2019-12-04 00:10:59.118388
2455	536	9	2019-12-04 00:10:59.118388
2460	537	9	2019-12-04 00:10:59.118388
2463	538	9	2019-12-04 00:10:59.118388
2466	539	9	2019-12-04 00:10:59.118388
2465	539	9	2019-12-04 00:10:59.118388
2471	541	9	2019-12-04 00:10:59.118388
2470	541	9	2019-12-04 00:10:59.118388
2477	542	9	2019-12-04 00:10:59.118388
2472	542	9	2019-12-04 00:10:59.118388
2478	543	9	2019-12-04 00:10:59.118388
2482	544	9	2019-12-04 00:10:59.118388
2487	545	9	2019-12-04 00:10:59.118388
2484	545	9	2019-12-04 00:10:59.118388
2500	549	9	2019-12-04 00:10:59.118388
2504	550	9	2019-12-04 00:10:59.118388
2514	552	9	2019-12-04 00:10:59.118388
2513	552	9	2019-12-04 00:10:59.118388
2534	556	9	2019-12-04 00:10:59.118388
2533	556	9	2019-12-04 00:10:59.118388
2541	557	9	2019-12-04 00:10:59.118388
2549	559	9	2019-12-04 00:10:59.118388
2561	561	9	2019-12-04 00:10:59.118388
2566	562	9	2019-12-04 00:10:59.118388
2575	563	9	2019-12-04 00:10:59.118388
2571	563	9	2019-12-04 00:10:59.118388
2581	566	9	2019-12-04 00:10:59.118388
2585	567	9	2019-12-04 00:10:59.118388
2589	568	9	2019-12-04 00:10:59.118388
2587	568	9	2019-12-04 00:10:59.118388
2601	571	9	2019-12-04 00:10:59.118388
2600	571	9	2019-12-04 00:10:59.118388
2598	571	9	2019-12-04 00:10:59.118388
2613	573	9	2019-12-04 00:10:59.118388
2619	574	9	2019-12-04 00:10:59.118388
2617	574	9	2019-12-04 00:10:59.118388
2625	575	9	2019-12-04 00:10:59.118388
2640	579	9	2019-12-04 00:10:59.118388
2638	579	9	2019-12-04 00:10:59.118388
2651	581	9	2019-12-04 00:10:59.118388
2655	582	9	2019-12-04 00:10:59.118388
2660	583	9	2019-12-04 00:10:59.118388
2662	584	9	2019-12-04 00:10:59.118388
2663	585	9	2019-12-04 00:10:59.118388
2672	586	9	2019-12-04 00:10:59.118388
2671	586	9	2019-12-04 00:10:59.118388
2675	587	9	2019-12-04 00:10:59.118388
2681	588	9	2019-12-04 00:10:59.118388
2683	589	9	2019-12-04 00:10:59.118388
2687	590	9	2019-12-04 00:10:59.118388
2697	592	9	2019-12-04 00:10:59.118388
2703	593	9	2019-12-04 00:10:59.118388
2712	595	9	2019-12-04 00:10:59.118388
2708	595	9	2019-12-04 00:10:59.118388
2726	598	9	2019-12-04 00:10:59.118388
2725	598	9	2019-12-04 00:10:59.118388
2733	599	9	2019-12-04 00:10:59.118388
2729	599	9	2019-12-04 00:10:59.118388
2737	600	9	2019-12-04 00:10:59.118388
2735	600	9	2019-12-04 00:10:59.118388
2740	601	9	2019-12-04 00:10:59.118388
2739	601	9	2019-12-04 00:10:59.118388
2746	602	9	2019-12-04 00:10:59.118388
2751	603	9	2019-12-04 00:10:59.118388
2749	603	9	2019-12-04 00:10:59.118388
2760	606	9	2019-12-04 00:10:59.118388
2775	609	9	2019-12-04 00:10:59.118388
2786	611	9	2019-12-04 00:10:59.118388
2800	615	9	2019-12-04 00:10:59.118388
